document_id,relative_path,file_name,extension,area,project_name,major_folder,source_path,size_bytes,extraction_method,encoding,row_count,column_count,text_length,line_count,text_hash_sha1,text_preview,extra_json
doc_280b55944a8fdcb5,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/evaluate.py,3252,python_raw_text,utf-8-sig,,,3344,103,94e175fb5f8314037c78032a6094e8c964e67412,"# source_path: プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/evaluate.py # file_name: evaluate.py # extension: .py # area: プロジェクト # project_name: 京橋信用ソリューションズ株式会社 # major_folder: 04.分析 from __future__ import annotations  import math from typing import Any  import numpy as np import pandas as pd from sklearn.metrics import (     accuracy_score,     brier_score_loss,     f1_score,     mean_absolute_error,     mean_squared_error,     r2_score,     roc_auc_score, )   def build_metrics_base(    ","{""function_count"": 2, ""class_count"": 0, ""import_count"": 6}"
doc_6cd7a172d86b7d6a,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/features.py,2405,python_raw_text,utf-8-sig,,,2534,66,70159b01b58cf3dc56dca83678d0f0793b4371e3,# source_path: プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/features.py # file_name: features.py # extension: .py # area: プロジェクト # project_name: 京橋信用ソリューションズ株式会社 # major_folder: 04.分析 from __future__ import annotations  import numpy as np import pandas as pd from sklearn.compose import ColumnTransformer from sklearn.impute import SimpleImputer from sklearn.pipeline import Pipeline from sklearn.preprocessing import OneHotEncoder   def is_pure_day_number_column(series: pd.Series) -> bool:   ,"{""function_count"": 3, ""class_count"": 0, ""import_count"": 7}"
doc_cf14a1cb21c044ec,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/infer.py,infer.py,.py,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/infer.py,191,python_raw_text,utf-8-sig,,,366,14,f3bb612fa15d0e8166689e82144aedf91761e0bb,"# source_path: プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/infer.py # file_name: infer.py # extension: .py # area: プロジェクト # project_name: 京橋信用ソリューションズ株式会社 # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.base import BaseEstimator   def run_inference(model: BaseEstimator, X: pd.DataFrame):     return model.predict(X)","{""function_count"": 1, ""class_count"": 0, ""import_count"": 3}"
doc_f09e94176f326091,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/modeling.py,modeling.py,.py,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/modeling.py,3285,python_raw_text,utf-8-sig,,,3391,96,a11803d7912ef18dc1c8cc30d2dea5880884f002,"# source_path: プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/modeling.py # file_name: modeling.py # extension: .py # area: プロジェクト # project_name: 京橋信用ソリューションズ株式会社 # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.ensemble import (     ExtraTreesClassifier,     ExtraTreesRegressor,     GradientBoostingClassifier,     GradientBoostingRegressor,     RandomForestClassifier,     RandomForestRegressor, ) from sklearn.linear_model import LogisticRegression,","{""function_count"": 1, ""class_count"": 0, ""import_count"": 7}"
doc_688df311bb2c5dea,プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/preprocess.py,preprocess.py,.py,プロジェクト,京橋信用ソリューションズ株式会社,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/preprocess.py,1060,python_raw_text,utf-8-sig,,,1223,36,fa19f596398e9d66a7d70eb42f3fdaa31a25c5fa,"# source_path: プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/src/preprocess.py # file_name: preprocess.py # extension: .py # area: プロジェクト # project_name: 京橋信用ソリューションズ株式会社 # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.model_selection import train_test_split   def split_feature_target(df: pd.DataFrame, target_col: str) -> tuple[pd.DataFrame, pd.Series]:     if target_col not in df.columns:         raise KeyError(f""target column not found: {target_col}""","{""function_count"": 2, ""class_count"": 0, ""import_count"": 3}"
doc_def36be2f67c1601,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/scripts/bootstrap_env.py,bootstrap_env.py,.py,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/scripts/bootstrap_env.py,2017,python_raw_text,utf-8-sig,,,2162,68,bf2442cddc331df04c5745cdd444a3c86fd0afb8,"# source_path: プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/scripts/bootstrap_env.py # file_name: bootstrap_env.py # extension: .py # area: プロジェクト # project_name: 医療法人社団 恒一会 かえで総合病院 # major_folder: 04.分析 from __future__ import annotations  import argparse import shutil import subprocess import sys from pathlib import Path   def _venv_python(venv_dir: Path) -> Path:     if sys.platform.startswith(""win""):         return venv_dir / ""Scripts"" / ""python.exe""     return venv_dir / ""bin"" / ""python""","{""function_count"": 4, ""class_count"": 0, ""import_count"": 6}"
doc_cecf9c7ef79041bf,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/scripts/run_train.py,run_train.py,.py,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/scripts/run_train.py,29966,python_raw_text,utf-8-sig,,,29535,636,b482fde968c69fc254a553b08affc6d48e135eb1,"# source_path: プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/scripts/run_train.py # file_name: run_train.py # extension: .py # area: プロジェクト # project_name: 医療法人社団 恒一会 かえで総合病院 # major_folder: 04.分析 from __future__ import annotations  import sys from pathlib import Path  import numpy as np import pandas as pd from sklearn.metrics import f1_score   def _metric_value(task_type: str, metrics: dict) -> float:     if task_type == ""regression"":         return float(metrics.get(""rmse"", float(""inf""))) ","{""function_count"": 8, ""class_count"": 0, ""import_count"": 14}"
doc_c72624dc4d623045,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/__init__.py,__init__.py,.py,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/__init__.py,0,python_raw_text,utf-8-sig,,,194,7,75d050a94740d3492cceefae628410eddb793679,# source_path: プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/__init__.py # file_name: __init__.py # extension: .py # area: プロジェクト # project_name: 医療法人社団 恒一会 かえで総合病院 # major_folder: 04.分析 ,"{""function_count"": 0, ""class_count"": 0, ""import_count"": 0}"
doc_4034b639f8483885,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/common.py,common.py,.py,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/common.py,3933,python_raw_text,utf-8-sig,,,3971,131,673c3c8e9c7332e3bc05f6bc2c559d9cd2ff8910,"# source_path: プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/common.py # file_name: common.py # extension: .py # area: プロジェクト # project_name: 医療法人社団 恒一会 かえで総合病院 # major_folder: 04.分析 from __future__ import annotations  import json from pathlib import Path from typing import Any  import pandas as pd  ENCODINGS = (""utf-8-sig"", ""utf-8"", ""cp932"", ""shift_jis"", ""euc_jp"") TARGET_HINTS = (""target"", ""label"", ""y"", ""sales"", ""demand"", ""count"", ""revenue"", ""profit"", ""売上"", ""販売"", ""需要"", ""個数"") DATE_HINTS =","{""function_count"": 12, ""class_count"": 0, ""import_count"": 5}"
doc_deb9993c32cc76bf,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/eda.py,eda.py,.py,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/eda.py,695,python_raw_text,utf-8-sig,,,858,26,49fab1a42eabaf5b7e6f14429b06a0e29bf72796,"# source_path: プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/eda.py # file_name: eda.py # extension: .py # area: プロジェクト # project_name: 医療法人社団 恒一会 かえで総合病院 # major_folder: 04.分析 from __future__ import annotations  from typing import Any  import pandas as pd   def summarize_dataframe(df: pd.DataFrame, target_col: str) -> dict[str, Any]:     # REGION: EDA_SUMMARY_RULES START     summary: dict[str, Any] = {         ""row_count"": int(df.shape[0]),         ""column_count"": int(df.shape[1]),      ","{""function_count"": 1, ""class_count"": 0, ""import_count"": 3}"
doc_dddfd875bf5ef009,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/evaluate.py,evaluate.py,.py,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/evaluate.py,5116,python_raw_text,utf-8-sig,,,5178,137,9a8fc195a982d25a5cbc1c0ea5f425b5acf9b06c,"# source_path: プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/evaluate.py # file_name: evaluate.py # extension: .py # area: プロジェクト # project_name: 医療法人社団 恒一会 かえで総合病院 # major_folder: 04.分析 from __future__ import annotations  import math from typing import Any  import numpy as np import pandas as pd from sklearn.metrics import (     accuracy_score,     brier_score_loss,     f1_score,     mean_absolute_error,     mean_squared_error,     r2_score,     roc_auc_score, )   def build_metrics_base(","{""function_count"": 2, ""class_count"": 0, ""import_count"": 6}"
doc_a7831b1e65e476d4,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/features.py,features.py,.py,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/features.py,13135,python_raw_text,utf-8-sig,,,12985,343,9981f0bb38946dd7d03887d91c9c0125b1bf93e8,# source_path: プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/features.py # file_name: features.py # extension: .py # area: プロジェクト # project_name: 医療法人社団 恒一会 かえで総合病院 # major_folder: 04.分析 from __future__ import annotations  import numpy as np import pandas as pd from sklearn.compose import ColumnTransformer from sklearn.impute import SimpleImputer from sklearn.pipeline import Pipeline from sklearn.preprocessing import OneHotEncoder  MAX_CATEGORICAL_UNIQUE = 100 IDENTIFIER_EXACT_NAMES = {'i,"{""function_count"": 11, ""class_count"": 0, ""import_count"": 7}"
doc_ba6eafa6f8315fc5,プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/infer.py,infer.py,.py,プロジェクト,医療法人社団 恒一会 かえで総合病院,04.分析,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/infer.py,191,python_raw_text,utf-8-sig,,,370,14,ea6e71fb534283a19bea88921bc4956126905b8e,"# source_path: プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/src/infer.py # file_name: infer.py # extension: .py # area: プロジェクト # project_name: 医療法人社団 恒一会 かえで総合病院 # major_folder: 04.分析 from __future__ import annotations  import pandas as pd from sklearn.base import BaseEstimator   def run_inference(model: BaseEstimator, X: pd.DataFrame):     return model.predict(X)","{""function_count"": 1, ""class_count"": 0, ""import_count"": 3}"
